x,y
154390,+.127250564469E-0002
154400,+.127246443606E-0002
154410,+.127242323146E-0002
154420,+.127238203083E-0002
154430,+.127234083425E-0002
154440,+.127229964158E-0002
154450,+.127225845301E-0002
154460,+.127221726842E-0002
154470,+.127217608781E-0002
154480,+.127213491118E-0002
154490,+.127209373858E-0002
154500,+.127205256996E-0002
154510,+.127201140532E-0002
154520,+.127197024466E-0002
154530,+.127192908809E-0002
154540,+.127188793545E-0002
154550,+.127184678684E-0002
154560,+.127180564215E-0002
154570,+.127176450150E-0002
154580,+.127172336488E-0002
154590,+.127168223219E-0002
154600,+.127164110353E-0002
154610,+.127159997885E-0002
154620,+.127155885815E-0002
154630,+.127151774143E-0002
154640,+.127147662869E-0002
154650,+.127143551998E-0002
154660,+.127139441526E-0002
154670,+.127135331445E-0002
154680,+.127131221768E-0002
154690,+.127127112489E-0002
154700,+.127123003608E-0002
154710,+.127118895131E-0002
154720,+.127114787045E-0002
154730,+.127110679358E-0002
154740,+.127106572074E-0002
154750,+.127102465183E-0002
154760,+.127098358695E-0002
154770,+.127094252599E-0002
154780,+.127090146907E-0002
154790,+.127086041607E-0002
154800,+.127081936705E-0002
154810,+.127077832207E-0002
154820,+.127073728100E-0002
154830,+.127069624398E-0002
154840,+.127065521087E-0002
154850,+.127061418175E-0002
154860,+.127057315660E-0002
154870,+.127053213544E-0002
154880,+.127049111831E-0002
154890,+.127045010504E-0002
154900,+.127040909581E-0002
154910,+.127036809056E-0002
154920,+.127032708923E-0002
154930,+.127028609188E-0002
154940,+.127024509851E-0002
154950,+.127020410912E-0002
154960,+.127016312371E-0002
154970,+.127012214222E-0002
154980,+.127008116471E-0002
154990,+.127004019117E-0002
155000,+.126999922162E-0002
155010,+.126995825599E-0002
155020,+.126991729434E-0002
155030,+.126987633666E-0002
155040,+.126983538297E-0002
155050,+.126979443320E-0002
155060,+.126975348741E-0002
155070,+.126971254559E-0002
155080,+.126967160776E-0002
155090,+.126963067385E-0002
155100,+.126958974391E-0002
155110,+.126954881790E-0002
155120,+.126950789587E-0002
155130,+.126946697776E-0002
155140,+.126942606369E-0002
155150,+.126938515348E-0002
155160,+.126934424731E-0002
155170,+.126930334505E-0002
155180,+.126926244673E-0002
155190,+.126922155243E-0002
155200,+.126918066195E-0002
155210,+.126913977556E-0002
155220,+.126909889303E-0002
155230,+.126905801449E-0002
155240,+.126901713992E-0002
155250,+.126897626927E-0002
155260,+.126893540261E-0002
155270,+.126889453986E-0002
155280,+.126885368104E-0002
155290,+.126881282620E-0002
155300,+.126877197528E-0002
155310,+.126873112828E-0002
155320,+.126869028526E-0002
155330,+.126864944622E-0002
155340,+.126860861110E-0002
155350,+.126856777990E-0002
155360,+.126852695269E-0002
155370,+.126848612939E-0002
155380,+.126844531002E-0002
155390,+.126840449457E-0002
155400,+.126836368310E-0002
155410,+.126832287555E-0002
155420,+.126828207198E-0002
155430,+.126824127227E-0002
155440,+.126820047655E-0002
155450,+.126815968480E-0002
155460,+.126811889692E-0002
155470,+.126807811301E-0002
155480,+.126803733298E-0002
155490,+.126799655698E-0002
155500,+.126795578484E-0002
155510,+.126791501663E-0002
155520,+.126787425245E-0002
155530,+.126783349208E-0002
155540,+.126779273569E-0002
155550,+.126775198322E-0002
155560,+.126771123473E-0002
155570,+.126767049011E-0002
155580,+.126762974941E-0002
155590,+.126758901268E-0002
155600,+.126754827983E-0002
155610,+.126750755095E-0002
155620,+.126746682605E-0002
155630,+.126742610496E-0002
155640,+.126738538785E-0002
155650,+.126734467466E-0002
155660,+.126730396539E-0002
155670,+.126726326005E-0002
155680,+.126722255857E-0002
155690,+.126718186112E-0002
155700,+.126714116749E-0002
155710,+.126710047789E-0002
155720,+.126705979216E-0002
155730,+.126701911029E-0002
155740,+.126697843240E-0002
155750,+.126693775843E-0002
155760,+.126689708833E-0002
155770,+.126685642221E-0002
155780,+.126681575995E-0002
155790,+.126677510161E-0002
155800,+.126673444726E-0002
155810,+.126669379677E-0002
155820,+.126665315014E-0002
155830,+.126661250749E-0002
155840,+.126657186871E-0002
155850,+.126653123385E-0002
155860,+.126649060297E-0002
155870,+.126644997590E-0002
155880,+.126640935281E-0002
155890,+.126636873358E-0002
155900,+.126632811833E-0002
155910,+.126628750689E-0002
155920,+.126624689943E-0002
155930,+.126620629584E-0002
155940,+.126616569622E-0002
155950,+.126612510036E-0002
155960,+.126608450853E-0002
155970,+.126604392057E-0002
155980,+.126600333653E-0002
155990,+.126596275641E-0002
156000,+.126592218010E-0002
156010,+.126588160776E-0002
156020,+.126584103936E-0002
156030,+.126580047481E-0002
156040,+.126575991413E-0002
156050,+.126571935738E-0002
156060,+.126567880454E-0002
156070,+.126563825557E-0002
156080,+.126559771053E-0002
156090,+.126555716935E-0002
156100,+.126551663209E-0002
156110,+.126547609875E-0002
156120,+.126543556928E-0002
156130,+.126539504367E-0002
156140,+.126535452199E-0002
156150,+.126531400417E-0002
156160,+.126527349028E-0002
156170,+.126523298030E-0002
156180,+.126519247419E-0002
156190,+.126515197195E-0002
156200,+.126511147357E-0002
156210,+.126507097912E-0002
156220,+.126503048858E-0002
156230,+.126499000191E-0002
156240,+.126494951911E-0002
156250,+.126490904023E-0002
156260,+.126486856522E-0002
156270,+.126482809407E-0002
156280,+.126478762684E-0002
156290,+.126474716348E-0002
156300,+.126470670398E-0002
156310,+.126466624840E-0002
156320,+.126462579669E-0002
156330,+.126458534885E-0002
156340,+.126454490487E-0002
156350,+.126450446476E-0002
156360,+.126446402862E-0002
156370,+.126442359630E-0002
156380,+.126438316784E-0002
156390,+.126434274330E-0002
156400,+.126430232262E-0002
156410,+.126426190582E-0002
156420,+.126422149287E-0002
156430,+.126418108385E-0002
156440,+.126414067864E-0002
156450,+.126410027730E-0002
156460,+.126405987993E-0002
156470,+.126401948637E-0002
156480,+.126397909662E-0002
156490,+.126393871085E-0002
156500,+.126389832894E-0002
156510,+.126385795085E-0002
156520,+.126381757667E-0002
156530,+.126377720630E-0002
156540,+.126373683980E-0002
156550,+.126369647728E-0002
156560,+.126365611851E-0002
156570,+.126361576361E-0002
156580,+.126357541262E-0002
156590,+.126353506545E-0002
156600,+.126349472220E-0002
156610,+.126345438281E-0002
156620,+.126341404729E-0002
156630,+.126337371557E-0002
156640,+.126333338778E-0002
156650,+.126329306380E-0002
156660,+.126325274374E-0002
156670,+.126321242749E-0002
156680,+.126317211510E-0002
156690,+.126313180658E-0002
156700,+.126309150193E-0002
156710,+.126305120114E-0002
156720,+.126301090421E-0002
156730,+.126297061109E-0002
156740,+.126293032190E-0002
156750,+.126289003651E-0002
156760,+.126284975505E-0002
156770,+.126280947734E-0002
156780,+.126276920355E-0002
156790,+.126272893357E-0002
156800,+.126268866751E-0002
156810,+.126264840526E-0002
156820,+.126260814682E-0002
156830,+.126256789224E-0002
156840,+.126252764159E-0002
156850,+.126248739468E-0002
156860,+.126244715176E-0002
156870,+.126240691253E-0002
156880,+.126236667722E-0002
156890,+.126232644578E-0002
156900,+.126228621815E-0002
156910,+.126224599438E-0002
156920,+.126220577448E-0002
156930,+.126216555844E-0002
156940,+.126212534616E-0002
156950,+.126208513780E-0002
156960,+.126204493324E-0002
156970,+.126200473250E-0002
156980,+.126196453567E-0002
156990,+.126192434260E-0002
157000,+.126188415345E-0002
157010,+.126184396811E-0002
157020,+.126180378663E-0002
157030,+.126176360891E-0002
157040,+.126172343505E-0002
157050,+.126168326506E-0002
157060,+.126164309899E-0002
157070,+.126160293661E-0002
157080,+.126156277815E-0002
157090,+.126152262351E-0002
157100,+.126148247267E-0002
157110,+.126144232570E-0002
157120,+.126140218254E-0002
157130,+.126136204318E-0002
157140,+.126132190775E-0002
157150,+.126128177607E-0002
157160,+.126124164825E-0002
157170,+.126120152424E-0002
157180,+.126116140410E-0002
157190,+.126112128777E-0002
157200,+.126108117519E-0002
157210,+.126104106658E-0002
157220,+.126100096168E-0002
157230,+.126096086069E-0002
157240,+.126092076346E-0002
157250,+.126088067009E-0002
157260,+.126084058053E-0002
157270,+.126080049483E-0002
157280,+.126076041289E-0002
157290,+.126072033481E-0002
157300,+.126068026049E-0002
157310,+.126064019008E-0002
157320,+.126060012349E-0002
157330,+.126056006064E-0002
157340,+.126052000167E-0002
157350,+.126047994655E-0002
157360,+.126043989519E-0002
157370,+.126039984764E-0002
157380,+.126035980389E-0002
157390,+.126031976401E-0002
157400,+.126027972794E-0002
157410,+.126023969568E-0002
157420,+.126019966723E-0002
157430,+.126015964264E-0002
157440,+.126011962180E-0002
157450,+.126007960478E-0002
157460,+.126003959161E-0002
157470,+.125999958220E-0002
157480,+.125995957660E-0002
157490,+.125991957486E-0002
157500,+.125987957694E-0002
157510,+.125983958276E-0002
157520,+.125979959239E-0002
157530,+.125975960589E-0002
157540,+.125971962314E-0002
157550,+.125967964425E-0002
157560,+.125963966912E-0002
157570,+.125959969785E-0002
157580,+.125955973039E-0002
157590,+.125951976668E-0002
157600,+.125947980678E-0002
157610,+.125943985063E-0002
157620,+.125939989834E-0002
157630,+.125935994987E-0002
157640,+.125932000520E-0002
157650,+.125928006429E-0002
157660,+.125924012724E-0002
157670,+.125920019400E-0002
157680,+.125916026451E-0002
157690,+.125912033883E-0002
157700,+.125908041690E-0002
157710,+.125904049884E-0002
157720,+.125900058453E-0002
157730,+.125896067402E-0002
157740,+.125892076733E-0002
157750,+.125888086444E-0002
157760,+.125884096531E-0002
157770,+.125880106998E-0002
157780,+.125876117846E-0002
157790,+.125872129075E-0002
157800,+.125868140680E-0002
157810,+.125864152665E-0002
157820,+.125860165025E-0002
157830,+.125856177772E-0002
157840,+.125852190894E-0002
157850,+.125848204391E-0002
157860,+.125844218275E-0002
157870,+.125840232528E-0002
157880,+.125836247167E-0002
157890,+.125832262182E-0002
157900,+.125828277578E-0002
157910,+.125824293349E-0002
157920,+.125820309501E-0002
157930,+.125816326027E-0002
157940,+.125812342941E-0002
157950,+.125808360224E-0002
157960,+.125804377888E-0002
157970,+.125800395932E-0002
157980,+.125796414352E-0002
157990,+.125792433147E-0002
158000,+.125788452323E-0002
158010,+.125784471879E-0002
158020,+.125780491811E-0002
158030,+.125776512118E-0002
158040,+.125772532812E-0002
158050,+.125768553875E-0002
158060,+.125764575319E-0002
158070,+.125760597138E-0002
158080,+.125756619337E-0002
158090,+.125752641912E-0002
158100,+.125748664863E-0002
158110,+.125744688194E-0002
158120,+.125740711900E-0002
158130,+.125736735987E-0002
158140,+.125732760449E-0002
158150,+.125728785287E-0002
158160,+.125724810505E-0002
158170,+.125720836098E-0002
158180,+.125716862067E-0002
158190,+.125712888411E-0002
158200,+.125708915135E-0002
158210,+.125704942235E-0002
158220,+.125700969710E-0002
158230,+.125696997566E-0002
158240,+.125693025791E-0002
158250,+.125689054397E-0002
158260,+.125685083384E-0002
158270,+.125681112740E-0002
158280,+.125677142472E-0002
158290,+.125673172590E-0002
158300,+.125669203078E-0002
158310,+.125665233941E-0002
158320,+.125661265179E-0002
158330,+.125657296798E-0002
158340,+.125653328786E-0002
158350,+.125649361155E-0002
158360,+.125645393899E-0002
158370,+.125641427019E-0002
158380,+.125637460513E-0002
158390,+.125633494378E-0002
158400,+.125629528628E-0002
158410,+.125625563248E-0002
158420,+.125621598244E-0002
158430,+.125617633626E-0002
158440,+.125613669371E-0002
158450,+.125609705492E-0002
158460,+.125605741988E-0002
158470,+.125601778865E-0002
158480,+.125597816111E-0002
158490,+.125593853738E-0002
158500,+.125589891735E-0002
158510,+.125585930107E-0002
158520,+.125581968859E-0002
158530,+.125578007982E-0002
158540,+.125574047479E-0002
158550,+.125570087351E-0002
158560,+.125566127599E-0002
158570,+.125562168216E-0002
158580,+.125558209220E-0002
158590,+.125554250587E-0002
158600,+.125550292330E-0002
158610,+.125546334453E-0002
158620,+.125542376946E-0002
158630,+.125538419815E-0002
158640,+.125534463058E-0002
158650,+.125530506676E-0002
158660,+.125526550670E-0002
158670,+.125522595033E-0002
158680,+.125518639766E-0002
158690,+.125514684879E-0002
158700,+.125510730368E-0002
158710,+.125506776232E-0002
158720,+.125502822465E-0002
158730,+.125498869068E-0002
158740,+.125494916051E-0002
158750,+.125490963410E-0002
158760,+.125487011132E-0002
158770,+.125483059236E-0002
158780,+.125479107709E-0002
158790,+.125475156557E-0002
158800,+.125471205774E-0002
158810,+.125467255373E-0002
158820,+.125463305341E-0002
158830,+.125459355678E-0002
158840,+.125455406391E-0002
158850,+.125451457478E-0002
158860,+.125447508935E-0002
158870,+.125443560773E-0002
158880,+.125439612975E-0002
158890,+.125435665558E-0002
158900,+.125431718504E-0002
158910,+.125427771826E-0002
158920,+.125423825523E-0002
158930,+.125419879589E-0002
158940,+.125415934025E-0002
158950,+.125411988842E-0002
158960,+.125408044028E-0002
158970,+.125404099583E-0002
158980,+.125400155514E-0002
158990,+.125396211814E-0002
159000,+.125392268490E-0002
159010,+.125388325534E-0002
159020,+.125384382949E-0002
159030,+.125380440738E-0002
159040,+.125376498897E-0002
159050,+.125372557432E-0002
159060,+.125368616335E-0002
159070,+.125364675614E-0002
159080,+.125360735262E-0002
159090,+.125356795274E-0002
159100,+.125352855667E-0002
159110,+.125348916436E-0002
159120,+.125344977567E-0002
159130,+.125341039069E-0002
159140,+.125337100945E-0002
159150,+.125333163192E-0002
159160,+.125329225813E-0002
159170,+.125325288803E-0002
159180,+.125321352158E-0002
159190,+.125317415893E-0002
159200,+.125313479998E-0002
159210,+.125309544467E-0002
159220,+.125305609311E-0002
159230,+.125301674524E-0002
159240,+.125297740107E-0002
159250,+.125293806065E-0002
159260,+.125289872392E-0002
159270,+.125285939083E-0002
159280,+.125282006155E-0002
159290,+.125278073597E-0002
159300,+.125274141402E-0002
159310,+.125270209577E-0002
159320,+.125266278127E-0002
159330,+.125262347046E-0002
159340,+.125258416330E-0002
159350,+.125254485988E-0002
159360,+.125250556022E-0002
159370,+.125246626419E-0002
159380,+.125242697186E-0002
159390,+.125238768322E-0002
159400,+.125234839834E-0002
159410,+.125230911709E-0002
159420,+.125226983954E-0002
159430,+.125223056568E-0002
159440,+.125219129558E-0002
159450,+.125215202917E-0002
159460,+.125211276639E-0002
159470,+.125207350732E-0002
159480,+.125203425193E-0002
159490,+.125199500030E-0002
159500,+.125195575225E-0002
159510,+.125191650801E-0002
159520,+.125187726741E-0002
159530,+.125183803044E-0002
159540,+.125179879723E-0002
159550,+.125175956771E-0002
159560,+.125172034188E-0002
159570,+.125168111970E-0002
159580,+.125164190126E-0002
159590,+.125160268647E-0002
159600,+.125156347531E-0002
159610,+.125152426790E-0002
159620,+.125148506419E-0002
159630,+.125144586411E-0002
159640,+.125140666779E-0002
159650,+.125136747505E-0002
159660,+.125132828612E-0002
159670,+.125128910082E-0002
159680,+.125124991911E-0002
159690,+.125121074120E-0002
159700,+.125117156688E-0002
159710,+.125113239631E-0002
159720,+.125109322937E-0002
159730,+.125105406619E-0002
159740,+.125101490659E-0002
159750,+.125097575068E-0002
159760,+.125093659847E-0002
159770,+.125089744995E-0002
159780,+.125085830513E-0002
159790,+.125081916389E-0002
159800,+.125078002640E-0002
159810,+.125074089254E-0002
159820,+.125070176239E-0002
159830,+.125066263593E-0002
159840,+.125062351310E-0002
159850,+.125058439392E-0002
159860,+.125054527842E-0002
159870,+.125050616663E-0002
159880,+.125046705853E-0002
159890,+.125042795401E-0002
159900,+.125038885324E-0002
159910,+.125034975611E-0002
159920,+.125031066261E-0002
159930,+.125027157281E-0002
159940,+.125023248671E-0002
159950,+.125019340425E-0002
159960,+.125015432548E-0002
159970,+.125011525029E-0002
159980,+.125007617885E-0002
159990,+.125003711105E-0002
160000,+.124999804683E-0002
160010,+.124995898642E-0002
160020,+.124991992959E-0002
160030,+.124988087640E-0002
160040,+.124984182690E-0002
160050,+.124980278105E-0002
160060,+.124976373888E-0002
160070,+.124972470036E-0002
160080,+.124968566547E-0002
160090,+.124964663428E-0002
160100,+.124960760672E-0002
160110,+.124956858281E-0002
160120,+.124952956259E-0002
160130,+.124949054600E-0002
160140,+.124945153306E-0002
160150,+.124941252380E-0002
160160,+.124937351819E-0002
160170,+.124933451622E-0002
160180,+.124929551788E-0002
160190,+.124925652318E-0002
160200,+.124921753218E-0002
160210,+.124917854481E-0002
160220,+.124913956108E-0002
160230,+.124910058105E-0002
160240,+.124906160465E-0002
160250,+.124902263190E-0002
160260,+.124898366278E-0002
160270,+.124894469724E-0002
160280,+.124890573545E-0002
160290,+.124886677725E-0002
160300,+.124882782274E-0002
160310,+.124878887181E-0002
160320,+.124874992463E-0002
160330,+.124871098097E-0002
160340,+.124867204107E-0002
160350,+.124863310475E-0002
160360,+.124859417207E-0002
160370,+.124855524302E-0002
160380,+.124851631762E-0002
160390,+.124847739590E-0002
160400,+.124843847777E-0002
160410,+.124839956334E-0002
160420,+.124836065248E-0002
160430,+.124832174532E-0002
160440,+.124828284174E-0002
160450,+.124824394180E-0002
160460,+.124820504556E-0002
160470,+.124816615289E-0002
